"","CN","PLT_CN","PREV_TRE_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","SUBP","TREE","CONDID","AZIMUTH","DIST","PREVCOND","STATUSCD","SPCD","SPGRPCD","DIA","DIAHTCD","HT","HTCD","ACTUALHT","TREECLCD","CR","CCLCD","TREEGRCD","AGENTCD","CULL","DAMLOC1","DAMTYP1","DAMSEV1","DAMLOC2","DAMTYP2","DAMSEV2","DECAYCD","STOCKING","VOLCFNET","VOLCFGRS","VOLCSNET","VOLCSGRS","VOLBFNET","VOLBFGRS","VOLCFSND","GROWCFGS","GROWBFSL","GROWCFAL","MORTCFGS","MORTBFSL","MORTCFAL","REMVCFGS","REMVBFSL","REMVCFAL","DIACHECK","MORTYR","SALVCD","UNCRCD","CPOSCD","CLIGHTCD","CVIGORCD","CDENCD","CDIEBKCD","TRANSCD","TREEHISTCD","DIACALC","CULLBF","CULLCF","BFSND","CFSND","SAWHT","BOLEHT","HTCALC","SITREE","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_DATE","MODIFIED_IN_INSTANCE","HTDMP","ROUGHCULL","CULL_FLD","RECONCILECD","PREVDIA","FGROWCFGS","FGROWBFSL","FGROWCFAL","FMORTCFGS","FMORTBFSL","FMORTCFAL","FREMVCFGS","FREMVBFSL","FREMVCFAL","P2A_GRM_FLG","TREECLCD_NERS","TREECLCD_SRS","TREECLCD_NCRS","STANDING_DEAD_CD","PREV_STATUS_CD","TPA_UNADJ","TPAMORT_UNADJ","TPAREMV_UNADJ","TPAGROW_UNADJ","DRYBIO_BOLE","DRYBIO_TOP","DRYBIO_STUMP","DRYBIO_SAPLING","DRYBIO_BG","CARBON_AG","CARBON_BG","CYCLE","SUBCYCLE","DISEASE_SRS","DIEBACK_SEVERITY_SRS","DAMAGE_AGENT_CD1","DAMAGE_AGENT_CD2","DAMAGE_AGENT_CD3","VOLCSSND","DRYBIO_SAWLOG","DRYBIO_AG","CULL_BF_ROTTEN","CULL_BF_ROTTEN_CD","CULL_BF_ROUGH","CULL_BF_ROUGH_CD","PREVDIA_FLD","TREECLCD_31_NCRS","TREE_GRADE_NCRS","BOUGHS_AVAILABLE_NCRS","BOUGHS_HRVST_NCRS","TREECLCD_31_NERS","AGENTCD_NERS","BFSNDCD_NERS","CAVITY_USE_PNWRS","GST_PNWRS"
"21309012",32549250020004,222519784010661,75145014010538,2011,54,3,63,1213,1,2,1,195,21.9,1,1,601,41,8.9,1,67,1,67,2,20,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2.4703,8.612157,9.260384,NA,NA,NA,NA,9.16778,0.226123,0,0.240711,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,85,NA,40,62,NA,"2012-04-12",20004,"2020-07-15",290487,NA,NA,2,NA,8.7,0.226123,0,0.240711,0,0,0,0,0,0,"",NA,NA,NA,NA,1,6.018046,0,0,6.018046,240.269178,79.329515,14.673811,NA,65.307038,167.136252,32.653519,7,3,NA,NA,NA,NA,NA,NA,NA,334.272504,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"",""
"21312347",32553836020004,222519080010661,75102521010538,2011,54,4,79,1588,4,5,2,160,14.5,1,1,601,41,7.9,1,34,1,34,3,25,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3.3074,4.322689,5.471758,NA,NA,NA,NA,5.307605,0,0,0.160512,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,85,NA,26,43,NA,"2012-04-12",20004,"2020-07-15",290487,NA,NA,2,NA,7.1,0,0,0.160512,0,0,0,0,0,0,"",NA,NA,NA,NA,1,6.018046,0,0,6.018046,139.101712,50.25626,9.242192,NA,39.007585,99.300082,19.503793,7,3,NA,NA,NA,NA,NA,NA,NA,198.600164,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"",""
"21314753",212737762020004,247065664010661,166369821010661,2012,54,2,27,1443,4,1,1,1,11.5,1,1,601,41,6.5,1,36,1,36,3,35,5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,0.1542,2.147929,2.587866,NA,NA,NA,NA,2.51023,0,0,-0.007043,0,0,0,0,0,0,0,NA,NA,35,NA,NA,NA,NA,5,NA,NA,NA,NA,17,NA,83,NA,15,28,NA,"2013-07-22",20004,"2020-07-15",290487,NA,NA,8,NA,6.4,0,0,-0.007043,0,0,0,0,0,0,"",NA,NA,NA,NA,1,6.018046,0,0,6.018046,65.788108,27.839966,5.054166,NA,19.582509,49.34112,9.791255,7,4,NA,NA,NA,NA,NA,NA,NA,98.68224,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"",""
"21316118",212738557020004,247065689010661,166346005010661,2012,54,2,71,1895,4,3,1,209,23.4,1,1,601,41,8.8,1,40,3,40,3,27,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1.2144,5.502783,6.965548,NA,NA,NA,NA,6.756582,0,0,0.756091,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,85,NA,27,43,NA,"2013-07-22",20004,"2020-07-15",290487,4.9,NA,0,NA,6.8,0,0,0.756091,0,0,0,0,0,0,"",NA,NA,NA,NA,1,6.018046,0,0,6.018046,177.076501,58.954105,10.899795,NA,48.265948,123.465201,24.132974,7,4,NA,NA,NA,NA,NA,NA,NA,246.930401,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"",""
"21321354",212738928020004,247065696010661,166366119010661,2012,54,3,19,1059,2,4,1,133,14.4,1,1,601,41,9.8,1,70,1,70,2,30,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1.4272,10.069578,11.06547,NA,NA,NA,NA,10.954815,0.723905,0,0.817726,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,90,NA,39,58,NA,"2013-07-22",20004,"2020-07-15",290487,NA,NA,0,NA,8.3,0.723905,0,0.817726,0,0,0,0,0,0,"",NA,NA,NA,NA,1,6.018046,0,0,6.018046,287.103792,88.45696,16.415129,NA,76.286806,195.987941,38.143403,7,4,NA,NA,NA,NA,NA,NA,NA,391.975881,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"",""
"21336640",273346223489998,29637101020004,NA,2013,54,3,5,1617,4,9,1,208,8.6,1,1,601,41,5.6,1,42,1,42,2,35,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.1644,1.923938,2.025198,NA,NA,NA,NA,2.004946,0.363007,0,0.378292,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,77,NA,16,35,NA,"2014-08-01",489998,"2020-07-15",290487,NA,NA,1,1,NA,0.363007,0,0.378292,0,0,0,0,0,0,"",NA,NA,NA,NA,NA,6.018046,0,0,6.018046,52.545625,25.315651,4.54239,NA,16.506627,41.201833,8.253314,7,5,NA,NA,22500,0,NA,NA,NA,82.403666,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"",""
"21338521",273352754489998,29637259020004,209313052010661,2013,54,3,39,1125,2,5,1,118,3.6,1,2,601,41,NA,1,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-08-01",489998,"2020-07-15",290487,NA,NA,NA,NA,1.3,0,0,0,0,0,0,0,0,0,"",NA,NA,NA,0,1,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"21339992",273358940489998,29637391020004,209315830010661,2013,54,3,63,563,4,2,3,17,14.5,3,1,601,41,8.3,1,50,1,50,2,25,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,9.8495,6.97496,7.499957,NA,NA,NA,NA,7.424957,0.226368,0,0.240972,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,85,NA,36,58,NA,"2014-08-01",489998,"2020-07-15",290487,NA,NA,0,NA,7.7,0.226368,0,0.240972,0,0,0,0,0,0,"",NA,NA,NA,NA,1,6.018046,0,0,6.018046,194.593273,67.688067,12.480717,NA,53.843592,137.381029,26.921796,7,5,NA,NA,0,NA,NA,NA,NA,274.762057,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"",""
"21339993",273358941489998,29637391020004,209315831010661,2013,54,3,63,563,4,3,3,18,15.6,3,1,601,41,8.9,1,50,1,50,2,30,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,10.9365,8.323312,8.949798,NA,NA,NA,NA,8.8603,0.262589,0,0.279531,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,85,NA,38,59,NA,"2014-08-01",489998,"2020-07-15",290487,NA,NA,0,NA,8.2,0.262589,0,0.279531,0,0,0,0,0,0,"",NA,NA,NA,NA,1,6.018046,0,0,6.018046,232.210742,76.668866,14.181663,NA,63.116693,161.530636,31.558347,7,5,NA,NA,0,NA,NA,NA,NA,323.061271,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"",""
"21339995",273358943489998,29637391020004,209315833010661,2013,54,3,63,563,4,5,3,234,21.9,3,1,601,41,7.5,1,47,1,47,2,20,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,8.4603,5.263114,5.659262,NA,NA,NA,NA,5.602669,0.121508,0,0.129347,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,85,NA,32,55,NA,"2014-08-01",489998,"2020-07-15",290487,NA,NA,0,NA,7.1,0.121508,0,0.129347,0,0,0,0,0,0,"",NA,NA,NA,NA,1,6.018046,0,0,6.018046,146.834749,55.26051,10.131276,NA,41.789731,106.113268,20.894866,7,5,NA,NA,0,NA,NA,NA,NA,212.226535,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"",""
"21339996",273358944489998,29637391020004,209315834010661,2013,54,3,63,563,4,6,3,230,4.8,3,2,601,41,NA,1,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-08-01",489998,"2020-07-15",290487,NA,NA,NA,NA,4.4,0,0,0,0,0,0,0,0,0,"",NA,NA,NA,0,1,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"21339997",273358948489998,29637391020004,209315838010661,2013,54,3,63,563,4,10,3,137,6.9,3,1,601,41,6.8,1,47,1,47,2,25,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,7.304,3.953524,4.161604,NA,NA,NA,NA,4.119988,0.219365,0,0.228602,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,77,NA,27,50,NA,"2014-08-01",489998,"2020-07-15",290487,NA,NA,3,NA,6.1,0.219365,0,0.228602,0,0,0,0,0,0,"",NA,NA,NA,NA,1,6.018046,0,0,6.018046,107.976646,44.000454,8.014296,NA,31.667348,79.995698,15.833674,7,5,NA,NA,22500,0,NA,NA,NA,159.991396,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"",""
"21339998",273358945489998,29637391020004,209315835010661,2013,54,3,63,563,4,7,3,16,16.1,3,1,601,41,7.6,1,39,1,39,3,25,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,8.6301,3.794185,4.802766,NA,NA,NA,NA,4.658683,0,0,0.064244,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,85,NA,24,41,NA,"2014-08-01",489998,"2020-07-15",290487,NA,NA,1,NA,6.8,0,0,0.064244,0,0,0,0,0,0,"",NA,NA,NA,NA,1,6.018046,0,0,6.018046,122.094764,45.470014,8.343093,NA,34.615368,87.953936,17.307684,7,5,NA,NA,22500,22000,0,NA,NA,175.907871,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"",""
"21339999",273358946489998,29637391020004,209315836010661,2013,54,3,63,563,4,8,3,19,14.5,3,1,601,41,7.9,1,49,1,49,2,25,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,9.1461,6.080332,6.537991,NA,NA,NA,NA,6.472611,0.251023,0,0.267218,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,85,NA,34,56,NA,"2014-08-01",489998,"2020-07-15",290487,NA,NA,0,NA,7.2,0.251023,0,0.267218,0,0,0,0,0,0,"",NA,NA,NA,NA,1,6.018046,0,0,6.018046,169.634189,61.287383,11.27083,NA,47.569653,121.096201,23.784827,7,5,NA,NA,0,NA,NA,NA,NA,242.192402,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"",""
"21340000",273358947489998,29637391020004,209315837010661,2013,54,3,63,563,4,9,3,58,12.1,3,1,601,41,6.5,1,46,1,46,2,25,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,6.826,3.437566,3.61849,NA,NA,NA,NA,3.582305,0.155212,0,0.161748,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,77,NA,25,48,NA,"2014-08-01",489998,"2020-07-15",290487,NA,NA,2,NA,5.9,0.155212,0,0.161748,0,0,0,0,0,0,"",NA,NA,NA,NA,1,6.018046,0,0,6.018046,93.885049,39.729925,7.212711,NA,27.945854,70.413843,13.972927,7,5,NA,NA,22500,0,NA,NA,NA,140.827685,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"",""
"21355860",384461886489998,249981971489998,248698569010661,2015,54,2,23,1437,2,4,2,65,19.5,2,1,601,41,7.6,1,40,1,40,3,35,5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,0.7797,3.361271,4.254773,NA,NA,NA,NA,4.12713,0,0,0.313711,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,85,NA,20,34,NA,"2016-04-07",489998,"2020-07-15",290487,5.6,NA,0,NA,6.7,0,0,0.313711,0,0,0,0,0,0,"",NA,NA,NA,NA,1,6.018046,0,0,6.018046,108.163823,40.281912,7.391151,NA,30.665774,77.918443,15.332887,8,2,NA,NA,22053,0,NA,NA,NA,155.836886,NA,NA,NA,NA,6.7,NA,NA,NA,NA,3,NA,NA,"",""
"21355861",384461887489998,249981971489998,248698570010661,2015,54,2,23,1437,2,5,2,97,11.1,2,1,601,41,9.2,1,53,1,53,2,28,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,10.385,9.011344,9.902576,NA,NA,NA,NA,9.80355,0.451234,0,0.529376,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,90,NA,40,61,NA,"2016-04-07",489998,"2020-07-15",290487,NA,NA,3,NA,8.6,0.451234,0,0.529376,0,0,0,0,0,0,"",NA,NA,NA,NA,1,6.018046,0,0,6.018046,256.931438,82.804808,15.336125,NA,69.27601,177.536186,34.638005,8,2,NA,NA,22053,22500,0,NA,NA,355.072371,NA,NA,NA,NA,8.6,NA,NA,NA,NA,2,NA,NA,"",""
"21355862",384461888489998,249981971489998,248698571010661,2015,54,2,23,1437,2,6,2,100,11.6,2,1,601,41,8,1,39,3,39,3,26,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,4.2105,4.202786,5.319982,NA,NA,NA,NA,5.160383,0,0,0.389177,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,85,NA,24,40,NA,"2016-04-07",489998,"2020-07-15",290487,5.4,NA,0,NA,7.1,0,0,0.389177,0,0,0,0,0,0,"",NA,NA,NA,NA,1,6.018046,0,0,6.018046,135.243318,48.388612,8.904944,NA,37.794259,96.268437,18.89713,8,2,NA,NA,22053,0,NA,NA,NA,192.536874,NA,NA,NA,NA,7.1,NA,NA,NA,NA,3,NA,NA,"",""
"21357159",384464729489998,249982031489998,248715271010661,2015,54,2,71,2100,3,29,1,359,16.3,1,1,601,41,9.9,1,71,1,71,4,33,3,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,2.8981,3.40083,10.305544,NA,NA,NA,NA,4.431384,0,0,-0.824829,0,0,0,0,0,0,0,NA,NA,40,NA,NA,NA,NA,0,NA,NA,NA,NA,67,NA,15,NA,34,51,NA,"2016-04-07",489998,"2020-07-15",290487,NA,NA,13,NA,9.4,0,0,-0.824829,0,0,0,0,0,0,"",NA,NA,NA,NA,1,6.018046,0,0,6.018046,116.137712,35.528926,6.594864,NA,30.789238,79.130751,15.394619,8,2,NA,NA,22500,0,NA,NA,NA,158.261502,NA,NA,NA,NA,9.4,NA,NA,NA,NA,4,NA,NA,"",""
"21362338",384463718489998,249982012489998,248710671010661,2015,54,3,55,737,4,4,2,166,16.6,2,2,601,41,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-04-07",489998,"2020-07-15",290487,NA,NA,NA,NA,10,0,0,0,0,0,0,0,0,0,"",NA,NA,NA,0,2,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,"",""
"21362339",384463719489998,249982012489998,248710672010661,2015,54,3,55,737,4,5,2,171,15.3,2,2,601,41,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-04-07",489998,"2020-07-15",290487,NA,NA,NA,NA,9.3,0,0,0,0,0,0,0,0,0,"",NA,NA,NA,0,2,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA,NA,NA,"",""
"21362888",384449483489998,171920237020004,225079876010661,2015,54,3,67,2152,4,11,1,126,17.4,1,1,601,41,9.8,1,76,1,76,2,30,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3.8058,10.579898,11.626262,NA,NA,NA,NA,11.509999,0.20975,0,0.228189,0,0,0,0,0,0,0,NA,NA,35,NA,NA,NA,NA,0,NA,NA,NA,NA,9,NA,90,NA,42,63,NA,"2016-04-07",489998,"2020-07-15",290487,NA,NA,0,NA,9.3,0.20975,0,0.228189,0,0,0,0,0,0,"",NA,NA,NA,NA,1,6.018046,0,0,6.018046,301.654054,92.93991,17.247039,NA,80.152979,205.920502,40.07649,8,2,NA,NA,0,NA,NA,NA,NA,411.841003,NA,NA,NA,NA,9.3,NA,NA,NA,NA,2,NA,NA,"",""
"21363095",384449703489998,171920255020004,225080917010661,2015,54,3,81,1027,4,4,1,65,14.8,1,0,601,41,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-04-07",489998,"2020-07-15",290487,NA,NA,NA,9,13.9,0,0,0,0,0,0,0,0,0,"",NA,NA,NA,NA,1,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,13.9,NA,NA,NA,NA,NA,NA,NA,"",""
"21363353",384451018489998,171920362020004,225081730010661,2015,54,3,109,1022,3,4,1,325,20.1,1,1,601,41,7.3,1,46,1,46,2,25,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.9175,4.565151,4.908764,NA,NA,NA,NA,4.859676,0.249869,0,0.276375,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,85,NA,28,49,NA,"2016-04-07",489998,"2020-07-15",290487,NA,NA,4,NA,6.2,0.249869,0,0.276375,0,0,0,0,0,0,"",NA,NA,NA,NA,1,6.018046,0,0,6.018046,127.362389,48.979099,8.964288,NA,36.538889,92.652888,18.269445,8,2,NA,NA,22500,22000,0,NA,NA,185.305776,NA,NA,NA,NA,6.2,NA,NA,NA,NA,2,NA,NA,"",""
"21365663",384451826489998,171920420020004,225090513010661,2015,54,4,103,1947,2,5,1,185,24,1,1,601,41,5.8,1,54,1,54,2,20,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.6498,2.37777,2.502916,NA,NA,NA,NA,2.477887,0.026067,0,0.027164,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,77,NA,20,43,NA,"2016-04-07",489998,"2020-07-15",290487,NA,NA,4,NA,5.7,0.026067,0,0.027164,0,0,0,0,0,0,"",NA,NA,NA,NA,1,6.018046,0,0,6.018046,64.940462,30.325171,5.456753,NA,20.128787,50.361193,10.064394,8,2,NA,NA,22500,0,NA,NA,NA,100.722386,NA,NA,NA,NA,5.7,NA,NA,NA,NA,2,NA,NA,"",""
"21367091",468148780489998,306336255489998,32546039020004,2016,54,2,41,1347,4,15,1,91,9.6,1,2,601,41,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-05-01",489998,"2020-07-15",290487,NA,NA,NA,NA,8.3,0,0,0,0,0,0,0,0,0,"",NA,NA,NA,0,2,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,8,3,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,"",""
"21372598",468142061489998,306336081489998,248708290010661,2016,54,3,47,1095,1,9,1,27,20.5,1,1,601,41,10.2,1,61,1,61,4,57,3,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,5.1357,3.46873,10.511304,NA,NA,NA,NA,4.519861,0,0,0.062809,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,15,NA,32,47,NA,"2017-05-01",489998,"2020-07-15",290487,NA,NA,3,NA,9.7,0,0,0.062809,0,0,0,0,0,0,"",NA,NA,NA,NA,1,6.018046,0,0,6.018046,118.456517,35.496792,6.593227,NA,31.199324,80.273268,15.599662,8,3,NA,NA,22053,22500,0,NA,NA,160.546536,NA,NA,NA,NA,9.7,NA,NA,NA,NA,4,NA,NA,"",""
"21372608",468142068489998,306336081489998,248708296010661,2016,54,3,47,1095,2,1,1,1,21.5,1,2,601,41,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-05-01",489998,"2020-07-15",290487,NA,NA,NA,NA,5.3,0,0,0,0,0,0,0,0,0,"",NA,NA,NA,0,2,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,8,3,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA,NA,NA,"",""
"21372612",468142072489998,306336081489998,248708300010661,2016,54,3,47,1095,2,6,1,359,20.5,1,2,601,41,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-05-01",489998,"2020-07-15",290487,NA,NA,NA,NA,5.6,0,0,0,0,0,0,0,0,0,"",NA,NA,NA,0,2,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,8,3,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,"",""
"21378407",534020862126144,374961505489998,32550359020004,2017,54,2,71,1082,1,1,1,26,14,1,1,601,41,11,1,69,1,69,2,35,3,4,NA,1,NA,NA,NA,NA,NA,NA,NA,3.3943,13.901827,15.62003,10.231744,11.496342,41.901968,45.05588,15.46383,0.491618,7.759624,0.597775,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,11,86,92,19,46,66,NA,"2018-05-04",126144,"2020-07-15",290487,NA,NA,0,NA,10.1,0.491618,7.759624,0.597775,0,0,0,0,0,0,"",NA,NA,NA,NA,1,6.018046,0,0,6.018046,405.276057,115.418241,21.45903,NA,105.079417,271.076664,52.539709,8,4,NA,NA,22053,0,NA,11.381379,298.283181,542.153328,NA,NA,NA,NA,10.1,NA,NA,NA,NA,2,NA,NA,"",""
"21384340",534028640126144,374961250489998,32549250020004,2017,54,3,63,1213,1,2,1,195,21.9,1,1,601,41,9,1,78,1,78,2,20,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3.3494,8.61949,9.471967,NA,NA,NA,NA,9.377247,0.001183,0,0.033785,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,90,NA,40,62,NA,"2018-05-04",126144,"2020-07-15",290487,NA,NA,7,NA,8.9,0.001183,0,0.033785,0,0,0,0,0,0,"",NA,NA,NA,NA,1,6.018046,0,0,6.018046,245.758889,80.4802,14.893301,NA,66.616228,170.566195,33.308114,8,4,NA,NA,22500,41000,0,NA,NA,341.13239,NA,NA,NA,NA,8.9,NA,NA,NA,NA,2,NA,NA,"",""
"21386664",534027150126144,374961209489998,32553836020004,2017,54,4,79,1588,4,5,1,160,14.5,2,0,601,41,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-05-04",126144,"2020-07-15",290487,NA,NA,NA,9,7.9,0,0,0,0,0,0,0,0,0,"",NA,NA,NA,NA,1,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,7.9,NA,NA,NA,NA,NA,NA,NA,"",""
